"Name","AvgCyclomatic","AvgCyclomaticModified","AvgCyclomaticStrict","AvgEssential","AvgLine","AvgLineBlank","AvgLineCode","AvgLineComment","CountDeclClass","CountDeclFile","CountDeclFunction","CountLine","CountLineBlank","CountLineCode","CountLineComment","CountPath","CountStmt","CountStmtDecl","CountStmtExe","Cyclomatic","CyclomaticModified","CyclomaticStrict","Essential","MaxCyclomatic","MaxCyclomaticModified","MaxNesting","RatioCommentToCode","SumCyclomatic","SumCyclomaticModified","SumCyclomaticStrict","SumEssential","Has_Session","Session_Reads","Session_Writes","Cookies","Header_Access","Has_Param","Param_Reads","Context_Switches","DB_Query","DB_Query_Binary","Has_HTML","total_tags","unique_tags","total_attrs","unique_attrs","avg_attrs","max_depth","total_depth","avg_depth","total_comment","total_text","forms","inputs","anchors","frames","scripts","in_page_scripts","external_scripts","css_included","style_tags","inline_css","inline_css_lines","Defected"
"/Users/sbicer/Desktop/akademik/zenphoto/zenphoto-Zenphoto-1.4.4/zp-core/setup.php","0","0","0","0","0","0","0","0","0","","0","45","0","45","0","3","15","0","15","3","3","3","1","3","3","2","0.00","0","0","0","0","False","0","0","0","0","False","0","8","0","False","True","12","9","10","8","1.2","9","53","0.22641509433962265","0","24","0","0","0","0","0","0","0","1","0","0","0","yes"
"/Users/sbicer/Desktop/akademik/zenphoto/zenphoto-Zenphoto-1.4.4/zp-core/setup/index.php","0","0","0","0","0","0","0","0","0","","0","2660","141","2425","121","999999999","1426","1","1425","373","359","449","31","373","359","9","0.05","0","0","0","0","False","0","0","2","0","True","45","98","4","True","True","80","21","97","18","0.8247422680412371","9","507","0.15779092702169625","2","129","2","5","2","0","6","6","2","2","0","3","6","yes"
"/Users/sbicer/Desktop/akademik/zenphoto/zenphoto-Zenphoto-1.4.4/zp-core/setup/setup-functions.php","4","4","4","1","20","0","20","0","0","","24","615","31","512","73","8","340","36","304","4","4","4","1","19","18","5","0.14","105","100","113","43","False","0","0","0","0","True","4","52","0","False","True","26","10","23","8","1.1304347826086956","5","69","0.37681159420289856","0","50","0","0","3","0","2","2","0","0","0","2","2","yes"
"/Users/sbicer/Desktop/akademik/zenphoto/zenphoto-Zenphoto-1.4.4/zp-core/setup/setup-option-defaults.php","0","0","0","0","0","0","0","0","0","","0","632","54","531","54","999999999","386","0","386","88","87","94","1","88","87","4","0.10","0","0","0","0","False","0","0","0","1","True","5","12","3","True","True","3","1","3","1","1.0","1","3","1.0","0","7","0","0","0","0","3","3","0","0","0","0","0","yes"
"/Users/sbicer/Desktop/akademik/zenphoto/zenphoto-Zenphoto-1.4.4/zp-core/setup/setup-sqlform.php","0","0","0","0","0","0","0","0","0","","0","107","0","107","0","140","38","0","38","11","11","11","1","11","11","4","0.00","0","0","0","0","False","0","0","0","0","False","0","31","0","False","True","39","12","44","9","0.8863636363636364","8","209","0.18660287081339713","0","52","1","9","0","0","1","1","0","0","0","0","0","no"
"/Users/sbicer/Desktop/akademik/zenphoto/zenphoto-Zenphoto-1.4.4/zp-core/template-functions.php","4","4","4","1","17","0","17","0","0","","181","4764","233","3178","1388","2","2238","304","1934","2","2","2","1","41","37","6","0.44","811","784","897","352","False","0","0","0","2","True","2","159","3","True","True","74","14","72","15","1.0277777777777777","6","220","0.33636363636363636","2","136","1","5","10","0","6","6","3","0","0","2","4","yes"
"/Users/sbicer/Desktop/akademik/zenphoto/zenphoto-Zenphoto-1.4.4/zp-core/utilities/backup_restore.php","3","2","3","1","12","0","12","0","0","","6","578","27","542","10","999999999","316","13","303","77","77","86","18","77","77","11","0.02","19","16","21","11","False","0","0","0","0","True","11","31","1","True","True","30","11","35","10","0.8571428571428571","8","167","0.17964071856287425","2","46","2","2","0","0","0","0","0","0","0","0","0","yes"
"/Users/sbicer/Desktop/akademik/zenphoto/zenphoto-Zenphoto-1.4.4/zp-core/utilities/database_reference.php","0","0","0","0","0","0","0","0","0","","0","209","12","188","9","9396","73","0","73","18","18","21","1","18","18","4","0.05","0","0","0","0","False","0","0","0","0","True","4","38","0","False","True","29","18","13","7","2.230769230769231","6","117","0.24786324786324787","2","50","0","0","1","0","1","1","0","1","1","1","2","no"
"/Users/sbicer/Desktop/akademik/zenphoto/zenphoto-Zenphoto-1.4.4/zp-core/utilities/gallery_statistics.php","39","27","41","3","197","1","195","3","0","","2","849","50","777","29","317600","476","3","473","45","28","45","1","74","50","6","0.04","78","54","83","7","False","0","0","0","0","True","19","103","14","True","True","144","19","90","12","1.6","11","1183","0.12172442941673711","6","199","1","5","24","0","0","0","0","1","0","2","2","yes"
"/Users/sbicer/Desktop/akademik/zenphoto/zenphoto-Zenphoto-1.4.4/zp-core/utilities/phpInfo.php","0","0","0","0","0","0","0","0","0","","0","49","5","39","5","1","13","0","13","1","1","1","1","1","1","0","0.13","0","0","0","0","False","0","0","0","0","False","0","8","0","False","True","7","4","3","2","2.3333333333333335","4","18","0.3888888888888889","2","14","0","0","0","0","0","0","0","0","0","0","0","no"
