"Name","AvgCyclomatic","AvgCyclomaticModified","AvgCyclomaticStrict","AvgEssential","AvgLine","AvgLineBlank","AvgLineCode","AvgLineComment","CountDeclClass","CountDeclFile","CountDeclFunction","CountLine","CountLineBlank","CountLineCode","CountLineComment","CountPath","CountStmt","CountStmtDecl","CountStmtExe","Cyclomatic","CyclomaticModified","CyclomaticStrict","Essential","MaxCyclomatic","MaxCyclomaticModified","MaxNesting","RatioCommentToCode","SumCyclomatic","SumCyclomaticModified","SumCyclomaticStrict","SumEssential","Has_Session","Session_Reads","Session_Writes","Cookies","Header_Access","Has_Param","Param_Reads","Context_Switches","DB_Query","DB_Query_Binary","Has_HTML","total_tags","unique_tags","total_attrs","unique_attrs","avg_attrs","max_depth","total_depth","avg_depth","total_comment","total_text","forms","inputs","anchors","frames","scripts","in_page_scripts","external_scripts","css_included","style_tags","inline_css","Defect_Count","Defected"
"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/modules/mod_articles_news/tmpl/vertical.php","0","0","0","0","0","0","0","0","0","","0","22","1","14","7","3","6","0","6","3","3","5","1","3","3","2","0.50","0","0","0","0","False","0","0","0","0","False","0","6","0","False","True","3","3","3","1","1.0","3","6","0.5","0","5","0","0","0","0","0","0","0","0","0","0",0,"no"
"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/modules/mod_articles_popular/helper.php","4","4","5","1","49","10","31","8","1","","1","73","14","38","21","1","28","2","26","1","1","1","1","4","4","2","0.55","4","4","5","1","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"no"
"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/modules/mod_articles_popular/mod_articles_popular.php","0","0","0","0","0","0","0","0","0","","0","18","4","6","8","1","5","0","5","1","1","1","1","1","1","0","1.33","0","0","0","0","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"no"
"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/modules/mod_articles_popular/tmpl/default.php","0","0","0","0","0","0","0","0","0","","0","19","1","11","7","2","5","0","5","2","2","2","1","2","2","1","0.64","0","0","0","0","False","0","0","0","0","False","0","6","0","False","True","3","3","2","2","1.5","3","6","0.5","0","6","0","0","1","0","0","0","0","0","0","0",0,"no"
"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/modules/mod_banners/helper.php","1","1","1","1","22","3","19","0","1","","1","43","5","24","14","1","19","2","17","1","1","1","1","1","1","0","0.58","1","1","1","1","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"no"
"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/modules/mod_banners/mod_banners.php","0","0","0","0","0","0","0","0","0","","0","23","5","10","8","1","9","0","9","1","1","1","1","1","1","0","0.80","0","0","0","0","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"no"
"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/modules/mod_banners/tmpl/default.php","0","0","0","0","0","0","0","0","0","","0","114","4","103","14","140","62","0","62","24","24","24","1","24","24","6","0.14","0","0","0","0","False","0","0","0","0","False","0","66","0","False","True","14","6","28","14","0.5","4","43","0.32558139534883723","0","21","0","0","3","0","0","0","0","0","0","0",0,"no"
"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/modules/mod_breadcrumbs/helper.php","3","3","3","1","26","3","21","2","1","","2","82","9","47","26","1","26","3","23","1","1","1","1","3","3","2","0.55","6","6","6","2","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"no"
"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/modules/mod_breadcrumbs/mod_breadcrumbs.php","0","0","0","0","0","0","0","0","0","","0","23","5","8","10","1","7","0","7","1","1","1","1","1","1","0","1.25","0","0","0","0","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"no"
"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/modules/mod_breadcrumbs/tmpl/default.php","0","0","0","0","0","0","0","0","0","","0","69","8","48","13","42","25","0","25","9","9","13","1","9","9","3","0.27","0","0","0","0","False","0","0","0","0","False","0","3","0","False","True","1","1","1","1","1.0","1","1","1.0","0","3","0","0","0","0","0","0","0","0","0","0",0.020833333333333332,"yes"
"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/modules/mod_custom/mod_custom.php","0","0","0","0","0","0","0","0","0","","0","20","4","9","7","2","6","0","6","2","2","2","1","2","2","1","0.78","0","0","0","0","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"no"
"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/modules/mod_custom/tmpl/default.php","0","0","0","0","0","0","0","0","0","","0","16","3","6","7","2","5","0","5","2","2","2","1","2","2","1","1.17","0","0","0","0","False","0","0","0","0","False","0","6","0","False","True","1","1","2","2","0.5","1","1","1.0","0","3","0","0","0","0","0","0","0","0","0","1",0,"no"
"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/modules/mod_feed/helper.php","6","6","6","3","37","4","31","2","1","","1","58","6","36","16","1","17","2","15","1","1","1","1","6","6","1","0.44","6","6","6","3","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0.027777777777777776,"yes"
"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/modules/mod_feed/mod_feed.php","0","0","0","0","0","0","0","0","0","","0","30","6","15","9","2","12","0","12","2","2","2","1","2","2","1","0.60","0","0","0","0","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"no"
"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/modules/mod_feed/tmpl/default.php","0","0","0","0","0","0","0","0","0","","0","124","12","99","13","344","42","0","42","23","23","32","1","23","23","5","0.13","0","0","0","0","False","0","0","0","0","False","0","30","0","False","True","11","7","13","6","0.8461538461538461","6","38","0.2894736842105263","1","20","0","0","2","0","0","0","0","0","0","1",0.010101010101010102,"yes"
"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/modules/mod_finder/helper.php","3","3","3","1","23","3","18","2","1","","2","89","10","41","38","1","28","3","25","1","1","1","1","4","4","2","0.93","6","6","6","2","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"no"
"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/modules/mod_finder/mod_finder.php","0","0","0","0","0","0","0","0","0","","0","56","12","19","25","4","14","0","14","3","3","3","1","3","3","1","1.32","0","0","0","0","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"no"
"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/modules/mod_finder/tmpl/default.php","0","0","0","0","0","0","0","0","0","","0","162","26","127","9","392","51","0","51","15","9","15","13","15","9","2","0.07","0","0","0","0","False","0","0","0","0","False","0","19","0","False","True","6","5","8","6","0.75","3","13","0.46153846153846156","0","12","1","0","1","0","1","1","0","0","0","0",0.007874015748031496,"yes"
"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/modules/mod_footer/mod_footer.php","0","0","0","0","0","0","0","0","0","","0","35","6","22","7","4","13","0","13","3","3","3","1","3","3","1","0.32","0","0","0","0","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"no"
"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/modules/mod_footer/tmpl/default.php","0","0","0","0","0","0","0","0","0","","0","13","1","5","7","1","5","0","5","1","1","1","1","1","1","0","1.40","0","0","0","0","False","0","0","0","0","False","0","5","0","False","True","2","1","2","1","1.0","1","2","1.0","0","4","0","0","0","0","0","0","0","0","0","0",0,"no"
"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/modules/mod_languages/helper.php","17","17","21","1","97","7","83","7","1","","1","119","10","89","20","1","44","2","42","1","1","1","1","17","17","5","0.22","17","17","21","1","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0.011235955056179775,"yes"
"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/modules/mod_languages/mod_languages.php","0","0","0","0","0","0","0","0","0","","0","22","6","8","8","1","7","0","7","1","1","1","1","1","1","0","1.00","0","0","0","0","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"no"
